case:concept:name,concept:name,org:resource,start:timestamp,time:timestamp,case:RequestedAmount,case:ApplicationType = New credit,case:ApplicationType = Limit raise,EventOrigin = Application,EventOrigin = Offer,EventOrigin = Workflow,Action = Created,Action = statechange,Action = Deleted,"case:LoanGoal = Other, see explanation",case:LoanGoal = Car,case:LoanGoal = Not speficied,case:LoanGoal = Home improvement,case:LoanGoal = Unknown,case:LoanGoal = Caravan / Camper,case:LoanGoal = Existing loan takeover,case:LoanGoal = Extra spending limit,case:LoanGoal = Motorcycle,case:LoanGoal = Boat,case:LoanGoal = Remaining debt home,case:LoanGoal = Tax payments,case:LoanGoal = Business goal,case:LoanGoal = Debt restructuring
Application_114551747,A_Denied,User_87,2016-11-04 12:46:46.284000+00:00,2016-11-04 15:01:46.284000+00:00,50000.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_114551747,O_Refused,User_87,2016-11-04 15:01:46.284000+00:00,2016-11-04 15:01:46.284000+00:00,50000.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_114551747,O_Refused,User_75,2016-11-04 15:01:46.284000+00:00,2016-11-04 15:01:46.284000+00:00,50000.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_114551747,O_Accepted,User_121,2016-11-02 11:44:46.284000+00:00,2016-11-07 07:02:46.284000+00:00,50000.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_114551747,A_Pending,User_68,2016-11-07 07:02:46.284000+00:00,2016-11-07 07:02:46.284000+00:00,50000.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_114551747,A_Validating,User_113,2016-11-04 12:48:46.284000+00:00,2016-11-09 07:02:46.284000+00:00,50000.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_114551747,O_Accepted,User_100,2016-11-09 07:02:46.284000+00:00,2016-11-09 11:43:46.284000+00:00,50000.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_114551747,A_Pending,User_68,2016-11-09 11:43:46.284000+00:00,2016-11-09 11:43:46.284000+00:00,50000.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_114551747,A_Denied,User_93,2016-11-04 12:46:46.284000+00:00,2016-11-10 14:52:46.284000+00:00,50000.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_114551747,A_Validating,User_123,2016-11-04 12:46:46.284000+00:00,2016-11-10 16:36:46.284000+00:00,50000.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_114551747,O_Accepted,User_68,2016-11-10 16:36:46.284000+00:00,2016-11-11 11:06:46.284000+00:00,50000.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_114551747,A_Pending,User_29,2016-11-11 11:06:46.284000+00:00,2016-11-11 11:06:46.284000+00:00,50000.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1145960664,A_Create Application,User_1,2016-10-27 20:24:17.988000+00:00,2016-10-27 20:24:17.988000+00:00,7000.0,,,,,,,,,,,,,,,,,,,,,,
Application_1145960664,A_Submitted,User_1,2016-10-27 20:24:17.988000+00:00,2016-10-27 20:24:19.194000+00:00,7000.0,,,,,,,,,,,,,,,,,,,,,,
Application_1145960664,A_Concept,User_1,2016-10-27 20:24:19.194000+00:00,2016-10-27 20:25:16.870000+00:00,7000.0,,,,,,,,,,,,,,,,,,,,,,
Application_1145960664,A_Accepted,User_7,2016-10-27 20:25:16.870000+00:00,2016-10-29 09:24:50.444000+00:00,7000.0,,,,,,,,,,,,,,,,,,,,,,
Application_1145960664,O_Create Offer,User_7,2016-10-29 09:24:50.444000+00:00,2016-10-29 09:29:01.815000+00:00,7000.0,,,,,,,,,,,,,,,,,,,,,,
Application_1145960664,O_Created,User_7,2016-10-29 09:29:01.815000+00:00,2016-10-29 09:29:02.629000+00:00,7000.0,,,,,,,,,,,,,,,,,,,,,,
Application_1145960664,O_Sent (mail and online),User_7,2016-10-29 09:29:02.629000+00:00,2016-10-29 09:32:50.437000+00:00,7000.0,,,,,,,,,,,,,,,,,,,,,,
Application_1145960664,W_Complete application,User_7,2016-10-29 09:32:50.437000+00:00,2016-10-29 09:32:50.449000+00:00,7000.0,,,,,,,,,,,,,,,,,,,,,,
Application_1145960664,A_Complete,User_7,2016-10-29 09:32:50.449000+00:00,2016-10-29 09:32:50.461000+00:00,7000.0,,,,,,,,,,,,,,,,,,,,,,
Application_1145960664,A_Validating,User_121,2016-10-29 09:32:50.461000+00:00,2016-10-31 10:59:50.461000+00:00,7000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1145960664,O_Returned,User_131,2016-10-31 10:59:50.461000+00:00,2016-10-31 10:59:50.461000+00:00,7000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1145960664,A_Incomplete,User_125,2016-10-31 10:59:50.461000+00:00,2016-11-01 07:02:50.461000+00:00,7000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1145960664,A_Validating,User_118,2016-11-01 07:02:50.461000+00:00,2016-11-01 07:56:50.461000+00:00,7000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1145960664,O_Returned,User_126,2016-11-01 07:56:50.461000+00:00,2016-11-01 07:56:50.461000+00:00,7000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1145960664,W_Validate application,User_68,2016-11-01 07:56:50.461000+00:00,2016-11-01 07:56:50.461000+00:00,7000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1145960664,A_Incomplete,User_100,2016-11-01 07:56:50.461000+00:00,2016-11-01 07:58:50.461000+00:00,7000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1145960664,A_Validating,User_123,2016-11-01 07:58:50.461000+00:00,2016-11-03 11:38:50.461000+00:00,7000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1145960664,O_Accepted,User_31,2016-11-03 11:38:50.461000+00:00,2016-11-03 13:55:50.461000+00:00,7000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1145960664,A_Pending,User_68,2016-11-03 13:55:50.461000+00:00,2016-11-03 13:55:50.461000+00:00,7000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1146017257,A_Create Application,User_1,2016-10-17 07:22:47.471000+00:00,2016-10-17 07:22:47.471000+00:00,15000.0,,,,,,,,,,,,,,,,,,,,,,
Application_1146017257,A_Submitted,User_1,2016-10-17 07:22:47.471000+00:00,2016-10-17 07:22:48.260000+00:00,15000.0,,,,,,,,,,,,,,,,,,,,,,
Application_1146017257,A_Concept,User_1,2016-10-17 07:22:48.260000+00:00,2016-10-17 07:23:49.027000+00:00,15000.0,,,,,,,,,,,,,,,,,,,,,,
Application_1146017257,A_Accepted,User_104,2016-10-17 07:23:49.027000+00:00,2016-10-19 09:02:28.861000+00:00,15000.0,,,,,,,,,,,,,,,,,,,,,,
Application_1146017257,O_Create Offer,User_104,2016-10-19 09:02:28.861000+00:00,2016-10-19 09:06:21.808000+00:00,15000.0,,,,,,,,,,,,,,,,,,,,,,
Application_1146017257,O_Created,User_104,2016-10-19 09:06:21.808000+00:00,2016-10-19 09:06:22.306000+00:00,15000.0,,,,,,,,,,,,,,,,,,,,,,
Application_1146017257,O_Create Offer,User_104,2016-10-19 09:06:22.306000+00:00,2016-10-19 09:07:09.739000+00:00,15000.0,,,,,,,,,,,,,,,,,,,,,,
Application_1146017257,O_Created,User_104,2016-10-19 09:07:09.739000+00:00,2016-10-19 09:07:10.225000+00:00,15000.0,,,,,,,,,,,,,,,,,,,,,,
Application_1146017257,O_Sent (mail and online),User_104,2016-10-19 09:07:10.225000+00:00,2016-10-19 09:09:17.407000+00:00,15000.0,,,,,,,,,,,,,,,,,,,,,,
Application_1146017257,O_Sent (mail and online),User_104,2016-10-19 09:09:17.407000+00:00,2016-10-19 09:09:17.408000+00:00,15000.0,,,,,,,,,,,,,,,,,,,,,,
Application_1146017257,W_Complete application,User_104,2016-10-19 09:09:17.408000+00:00,2016-10-19 09:09:17.442000+00:00,15000.0,,,,,,,,,,,,,,,,,,,,,,
Application_1146017257,A_Complete,User_104,2016-10-19 09:09:17.442000+00:00,2016-10-19 09:09:17.465000+00:00,15000.0,,,,,,,,,,,,,,,,,,,,,,
Application_1146017257,A_Validating,User_118,2016-10-19 09:09:17.465000+00:00,2016-10-24 14:42:17.465000+00:00,15000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1146017257,O_Returned,User_107,2016-10-24 14:42:17.465000+00:00,2016-10-24 14:42:17.465000+00:00,15000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1146017257,A_Incomplete,User_30,2016-10-24 14:42:17.465000+00:00,2016-10-24 14:42:17.465000+00:00,15000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1146017257,W_Complete application,User_62,2016-10-31 23:10:46.284000+00:00,2016-10-31 23:10:46.284000+00:00,15000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1146017257,A_Complete,User_16,2016-10-31 23:10:46.284000+00:00,2016-10-31 23:10:46.284000+00:00,15000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1146017257,A_Validating,User_133,2016-10-24 14:42:17.465000+00:00,2016-11-02 10:28:17.465000+00:00,15000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1146017257,O_Accepted,User_109,2016-11-02 10:28:17.465000+00:00,2016-11-03 06:49:17.465000+00:00,15000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1146017257,A_Pending,User_68,2016-11-03 06:49:17.465000+00:00,2016-11-03 06:49:17.465000+00:00,15000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1146017257,A_Validating,User_112,2016-10-31 23:10:46.284000+00:00,2016-11-03 12:48:46.284000+00:00,15000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1146017257,O_Returned,User_134,2016-11-03 12:48:46.284000+00:00,2016-11-03 12:48:46.284000+00:00,15000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1146017257,A_Denied,User_29,2016-11-03 12:48:46.284000+00:00,2016-11-07 07:21:46.284000+00:00,15000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1146017257,O_Refused,User_67,2016-11-07 07:21:46.284000+00:00,2016-11-07 07:21:46.284000+00:00,15000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1146390793,A_Create Application,User_5,2016-10-31 13:29:20.918000+00:00,2016-10-31 13:29:20.918000+00:00,20000.0,,,,,,,,,,,,,,,,,,,,,,
Application_1146390793,A_Concept,User_5,2016-10-31 13:29:20.918000+00:00,2016-10-31 13:29:20.929000+00:00,20000.0,,,,,,,,,,,,,,,,,,,,,,
Application_1146390793,A_Accepted,User_5,2016-10-31 13:29:20.929000+00:00,2016-10-31 13:29:55.637000+00:00,20000.0,,,,,,,,,,,,,,,,,,,,,,
Application_1146390793,O_Create Offer,User_80,2016-10-31 13:29:55.637000+00:00,2016-10-31 13:29:55.637000+00:00,20000.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1146390793,O_Created,User_42,2016-10-31 13:29:55.637000+00:00,2016-10-31 13:29:55.637000+00:00,20000.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1146390793,O_Sent (mail and online),User_42,2016-10-31 13:29:55.637000+00:00,2016-10-31 13:29:55.637000+00:00,20000.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1146390793,A_Complete,User_52,2016-10-31 13:29:55.637000+00:00,2016-10-31 13:29:55.637000+00:00,20000.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1146390793,A_Validating,User_121,2016-10-31 13:29:55.637000+00:00,2016-11-01 13:10:55.637000+00:00,20000.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1146390793,O_Returned,User_121,2016-11-01 13:10:55.637000+00:00,2016-11-01 13:10:55.637000+00:00,20000.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1146390793,A_Denied,User_87,2016-11-01 13:10:55.637000+00:00,2016-11-02 08:26:55.637000+00:00,20000.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1146390793,O_Refused,User_30,2016-11-02 08:26:55.637000+00:00,2016-11-02 08:26:55.637000+00:00,20000.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_114677449,A_Create Application,User_67,2016-10-17 07:54:33.062000+00:00,2016-10-17 07:54:33.062000+00:00,39000.0,,,,,,,,,,,,,,,,,,,,,,
Application_114677449,A_Concept,User_67,2016-10-17 07:54:33.062000+00:00,2016-10-17 07:54:33.082000+00:00,39000.0,,,,,,,,,,,,,,,,,,,,,,
Application_114677449,A_Accepted,User_67,2016-10-17 07:54:33.082000+00:00,2016-10-17 07:57:02.999000+00:00,39000.0,,,,,,,,,,,,,,,,,,,,,,
Application_114677449,O_Create Offer,User_67,2016-10-17 07:57:02.999000+00:00,2016-10-17 08:03:11.468000+00:00,39000.0,,,,,,,,,,,,,,,,,,,,,,
Application_114677449,O_Created,User_67,2016-10-17 08:03:11.468000+00:00,2016-10-17 08:03:12.128000+00:00,39000.0,,,,,,,,,,,,,,,,,,,,,,
Application_114677449,O_Sent (mail and online),User_67,2016-10-17 08:03:12.128000+00:00,2016-10-17 08:03:21.458000+00:00,39000.0,,,,,,,,,,,,,,,,,,,,,,
Application_114677449,W_Complete application,User_67,2016-10-17 08:03:21.458000+00:00,2016-10-17 08:03:21.473000+00:00,39000.0,,,,,,,,,,,,,,,,,,,,,,
Application_114677449,A_Complete,User_67,2016-10-17 08:03:21.473000+00:00,2016-10-17 08:03:21.491000+00:00,39000.0,,,,,,,,,,,,,,,,,,,,,,
Application_114677449,A_Validating,User_119,2016-10-17 08:03:21.491000+00:00,2016-10-21 10:23:21.491000+00:00,39000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_114677449,O_Returned,User_121,2016-10-21 10:23:21.491000+00:00,2016-10-21 10:23:21.491000+00:00,39000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_114677449,A_Incomplete,User_99,2016-10-21 10:23:21.491000+00:00,2016-10-21 10:23:21.491000+00:00,39000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_114677449,A_Validating,User_121,2016-10-21 10:23:21.491000+00:00,2016-11-01 09:38:21.491000+00:00,39000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_114677449,O_Returned,User_120,2016-11-01 09:38:21.491000+00:00,2016-11-01 09:38:21.491000+00:00,39000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_114677449,W_Validate application,User_53,2016-11-01 09:38:21.491000+00:00,2016-11-01 09:39:21.491000+00:00,39000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_114677449,A_Incomplete,User_90,2016-11-01 09:39:21.491000+00:00,2016-11-01 09:41:21.491000+00:00,39000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_114677449,A_Validating,User_131,2016-11-01 09:41:21.491000+00:00,2016-11-10 15:39:21.491000+00:00,39000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_114677449,O_Returned,User_131,2016-11-10 15:39:21.491000+00:00,2016-11-10 15:39:21.491000+00:00,39000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_114677449,A_Incomplete,User_100,2016-11-10 15:39:21.491000+00:00,2016-11-10 15:39:21.491000+00:00,39000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_114677449,A_Validating,User_122,2016-11-10 15:39:21.491000+00:00,2016-11-15 09:59:21.491000+00:00,39000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_114677449,O_Returned,User_123,2016-11-15 09:59:21.491000+00:00,2016-11-15 09:59:21.491000+00:00,39000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_114677449,A_Incomplete,User_107,2016-11-15 09:59:21.491000+00:00,2016-11-15 09:59:21.491000+00:00,39000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_114677449,A_Validating,User_134,2016-11-15 09:59:21.491000+00:00,2016-11-24 14:11:21.491000+00:00,39000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_114677449,O_Accepted,User_123,2016-11-24 14:11:21.491000+00:00,2016-11-24 15:44:21.491000+00:00,39000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_114677449,A_Pending,User_109,2016-11-24 15:44:21.491000+00:00,2016-11-24 15:44:21.491000+00:00,39000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1147242139,A_Create Application,User_1,2016-10-24 08:07:34.825000+00:00,2016-10-24 08:07:34.825000+00:00,5000.0,,,,,,,,,,,,,,,,,,,,,,
Application_1147242139,A_Submitted,User_1,2016-10-24 08:07:34.825000+00:00,2016-10-24 08:07:35.559000+00:00,5000.0,,,,,,,,,,,,,,,,,,,,,,
Application_1147242139,A_Concept,User_1,2016-10-24 08:07:35.559000+00:00,2016-10-24 08:08:21.291000+00:00,5000.0,,,,,,,,,,,,,,,,,,,,,,
Application_1147242139,A_Accepted,User_42,2016-10-24 08:08:21.291000+00:00,2016-10-25 10:20:40.651000+00:00,5000.0,,,,,,,,,,,,,,,,,,,,,,
Application_1147242139,O_Create Offer,User_42,2016-10-25 10:20:40.651000+00:00,2016-10-25 10:21:16.147000+00:00,5000.0,,,,,,,,,,,,,,,,,,,,,,
Application_1147242139,O_Created,User_42,2016-10-25 10:21:16.147000+00:00,2016-10-25 10:21:16.881000+00:00,5000.0,,,,,,,,,,,,,,,,,,,,,,
Application_1147242139,O_Sent (mail and online),User_42,2016-10-25 10:21:16.881000+00:00,2016-10-25 10:21:27.449000+00:00,5000.0,,,,,,,,,,,,,,,,,,,,,,
Application_1147242139,A_Complete,User_42,2016-10-25 10:21:27.449000+00:00,2016-10-25 10:21:27.514000+00:00,5000.0,,,,,,,,,,,,,,,,,,,,,,
Application_1147242139,A_Validating,User_133,2016-10-25 10:21:27.514000+00:00,2016-10-26 18:26:27.514000+00:00,5000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1147242139,O_Returned,User_112,2016-10-26 18:26:27.514000+00:00,2016-10-27 05:01:27.514000+00:00,5000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1147242139,A_Incomplete,User_99,2016-10-27 05:01:27.514000+00:00,2016-10-27 05:01:27.514000+00:00,5000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1147242139,A_Validating,User_123,2016-10-27 05:01:27.514000+00:00,2016-10-27 11:27:27.514000+00:00,5000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1147242139,O_Returned,User_120,2016-10-27 11:27:27.514000+00:00,2016-10-27 11:27:27.514000+00:00,5000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1147242139,W_Validate application,User_100,2016-10-27 11:27:27.514000+00:00,2016-10-27 11:28:27.514000+00:00,5000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1147242139,A_Incomplete,User_118,2016-10-27 11:28:27.514000+00:00,2016-10-27 11:28:27.514000+00:00,5000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1147242139,A_Validating,User_122,2016-10-27 11:28:27.514000+00:00,2016-10-29 08:12:27.514000+00:00,5000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1147242139,O_Returned,User_118,2016-10-29 08:12:27.514000+00:00,2016-10-29 08:12:27.514000+00:00,5000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
