case_id,n_valid_pairs,method,pop_size,n_generations,time_s,hv_ratio,igd,n_front_points
Application_825284974,513,nsga2,50.0,3.0,0.1036994457244873,0.7860178926752576,0.03046578690315929,8
Application_825284974,513,nsga2,50.0,4.0,0.12690997123718262,0.8547843317006493,0.027614422403520925,7
Application_825284974,513,nsga2,60.0,2.0,0.06389975547790527,0.643866356101518,0.04488668075785417,9
Application_825284974,513,nsga2,60.0,3.0,0.11145877838134766,0.7878130300318148,0.03747396431180887,8
Application_825284974,513,nsga2,60.0,4.0,0.14324522018432617,0.9413888329854362,0.008643738915692586,7
Application_825284974,513,nsga2,75.0,2.0,0.08006954193115234,0.769671559676935,0.04670101753616561,8
Application_825284974,513,nsga2,75.0,3.0,0.12708735466003418,0.7816429052191695,0.045322797596593106,10
Application_825284974,513,nsga2,75.0,4.0,0.15903019905090332,0.7816431617733346,0.045322797596593106,11
Application_755180147,581,exhaustive,,,0.047618865966796875,1.0,0.0,10
Application_755180147,581,nsga2,50.0,2.0,0.09132981300354004,0.7360952710609762,0.0425489781151029,7
Application_755180147,581,nsga2,50.0,3.0,0.15942811965942383,0.7502574860063963,0.03975947303577797,7
Application_755180147,581,nsga2,50.0,4.0,0.15073490142822266,0.7748201390113131,0.034646679230407776,7
Application_755180147,581,nsga2,60.0,2.0,0.08109545707702637,0.7656142669393221,0.03676090881452561,7
Application_755180147,581,nsga2,60.0,3.0,0.11648011207580566,0.7869607232178537,0.03232415574513995,7
Application_755180147,581,nsga2,60.0,4.0,0.15660858154296875,0.7869607854743571,0.03202568149537242,7
Application_755180147,581,nsga2,75.0,2.0,0.07880759239196777,0.797467629790157,0.028405224275047197,6
Application_755180147,581,nsga2,75.0,3.0,0.12199664115905762,0.8171073424691584,0.023716634293054806,6
Application_755180147,581,nsga2,75.0,4.0,0.16347861289978027,0.8184782946520021,0.0188392643136933,7
