case:concept:name,concept:name,org:resource,start:timestamp,time:timestamp,EventOrigin = Application,EventOrigin = Offer,EventOrigin = Workflow,Action = Created,Action = statechange,Action = Deleted,RequestedAmount,ApplicationType = New credit,ApplicationType = Limit raise,LoanGoal = Home improvement,LoanGoal = Car,LoanGoal = Existing loan takeover,"LoanGoal = Other, see explanation",LoanGoal = Unknown,LoanGoal = Extra spending limit,LoanGoal = Remaining debt home,LoanGoal = Caravan / Camper,LoanGoal = Not speficied,LoanGoal = Motorcycle,LoanGoal = Business goal,LoanGoal = Boat,LoanGoal = Tax payments
Application_1612124570,W_Validate application,User_99,2016-06-02 09:36:25.585000+00:00,2016-06-03 09:18:25.585000+00:00,0.0,1.0,0.0,0.0,1.0,0.0,7000.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1612124570,A_Incomplete,User_101,2016-06-03 09:18:25.585000+00:00,2016-06-03 09:18:25.585000+00:00,0.0,1.0,0.0,0.0,1.0,0.0,7000.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1612124570,A_Validating,User_121,2016-06-03 09:18:25.585000+00:00,2016-06-06 11:13:25.585000+00:00,0.0,1.0,0.0,0.0,1.0,0.0,7000.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1612124570,O_Returned,User_125,2016-06-06 11:13:25.585000+00:00,2016-06-06 11:13:25.585000+00:00,0.0,1.0,0.0,0.0,1.0,0.0,7000.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1612124570,A_Denied,User_99,2016-06-06 11:13:25.585000+00:00,2016-06-07 09:56:25.585000+00:00,0.0,1.0,0.0,0.0,1.0,0.0,7000.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1612124570,O_Refused,User_95,2016-06-07 09:56:25.585000+00:00,2016-06-07 09:56:25.585000+00:00,0.0,1.0,0.0,0.0,1.0,0.0,7000.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1612124570,W_Validate application,User_23,2016-06-07 09:56:25.585000+00:00,2016-06-07 10:03:25.585000+00:00,0.0,1.0,0.0,0.0,1.0,0.0,7000.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1612352684,A_Create Application,User_4,2016-05-03 14:39:30.792000+00:00,2016-05-03 14:39:30.792000+00:00,,,,,,,0.0,,,,,,,,,,,,,,,
Application_1612352684,A_Concept,User_4,2016-05-03 14:39:30.792000+00:00,2016-05-03 14:39:30.868000+00:00,,,,,,,0.0,,,,,,,,,,,,,,,
Application_1612352684,A_Accepted,User_4,2016-05-03 14:39:30.868000+00:00,2016-05-03 14:40:34.091000+00:00,,,,,,,0.0,,,,,,,,,,,,,,,
Application_1612352684,O_Create Offer,User_4,2016-05-03 14:40:34.091000+00:00,2016-05-03 14:44:57.362000+00:00,,,,,,,0.0,,,,,,,,,,,,,,,
Application_1612352684,O_Created,User_4,2016-05-03 14:44:57.362000+00:00,2016-05-03 14:44:58.883000+00:00,,,,,,,0.0,,,,,,,,,,,,,,,
Application_1612352684,O_Sent (mail and online),User_4,2016-05-03 14:44:58.883000+00:00,2016-05-03 14:45:33.024000+00:00,,,,,,,0.0,,,,,,,,,,,,,,,
Application_1612352684,W_Complete application,User_4,2016-05-03 14:45:33.024000+00:00,2016-05-03 14:45:33.059000+00:00,,,,,,,0.0,,,,,,,,,,,,,,,
Application_1612352684,A_Complete,User_4,2016-05-03 14:45:33.059000+00:00,2016-05-03 14:45:33.076000+00:00,,,,,,,0.0,,,,,,,,,,,,,,,
Application_1612352684,A_Validating,User_113,2016-05-03 14:45:33.076000+00:00,2016-05-04 07:49:44.889000+00:00,,,,,,,0.0,,,,,,,,,,,,,,,
Application_1612352684,O_Returned,User_113,2016-05-04 07:49:44.889000+00:00,2016-05-04 07:57:15.795000+00:00,,,,,,,0.0,,,,,,,,,,,,,,,
Application_1612352684,W_Validate application,User_29,2016-05-04 07:57:15.795000+00:00,2016-05-06 13:24:25.195000+00:00,,,,,,,0.0,,,,,,,,,,,,,,,
Application_1612352684,A_Incomplete,User_29,2016-05-06 13:24:25.195000+00:00,2016-05-06 13:24:25.204000+00:00,,,,,,,0.0,,,,,,,,,,,,,,,
Application_1612352684,A_Validating,User_112,2016-05-06 13:24:25.204000+00:00,2016-05-11 09:29:25.204000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1612352684,O_Accepted,User_29,2016-05-11 09:29:25.204000+00:00,2016-05-11 12:41:25.204000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1612352684,A_Pending,User_102,2016-05-11 12:41:25.204000+00:00,2016-05-11 12:41:25.204000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1612566646,A_Create Application,User_24,2016-05-03 08:42:00.867000+00:00,2016-05-03 08:42:00.867000+00:00,,,,,,,42500.0,,,,,,,,,,,,,,,
Application_1612566646,A_Concept,User_24,2016-05-03 08:42:00.867000+00:00,2016-05-03 08:42:00.874000+00:00,,,,,,,42500.0,,,,,,,,,,,,,,,
Application_1612566646,A_Accepted,User_24,2016-05-03 08:42:00.874000+00:00,2016-05-03 08:42:56.806000+00:00,,,,,,,42500.0,,,,,,,,,,,,,,,
Application_1612566646,O_Create Offer,User_16,2016-05-03 08:42:56.806000+00:00,2016-05-03 18:07:19.974000+00:00,,,,,,,42500.0,,,,,,,,,,,,,,,
Application_1612566646,O_Created,User_16,2016-05-03 18:07:19.974000+00:00,2016-05-03 18:07:21.381000+00:00,,,,,,,42500.0,,,,,,,,,,,,,,,
Application_1612566646,O_Sent (mail and online),User_16,2016-05-03 18:07:21.381000+00:00,2016-05-03 18:08:07.282000+00:00,,,,,,,42500.0,,,,,,,,,,,,,,,
Application_1612566646,A_Complete,User_16,2016-05-03 18:08:07.282000+00:00,2016-05-03 18:08:07.310000+00:00,,,,,,,42500.0,,,,,,,,,,,,,,,
Application_1612566646,A_Validating,User_118,2016-05-03 18:08:07.310000+00:00,2016-05-05 13:17:07.310000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,42500.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1612566646,O_Returned,User_123,2016-05-05 13:17:07.310000+00:00,2016-05-05 13:17:07.310000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,42500.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1612566646,O_Accepted,User_115,2016-05-05 13:17:07.310000+00:00,2016-05-06 08:20:07.310000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,42500.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1612566646,A_Pending,User_118,2016-05-06 08:20:07.310000+00:00,2016-05-06 08:20:07.310000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,42500.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1615252785,A_Create Application,User_1,2016-05-03 17:28:52.119000+00:00,2016-05-03 17:28:52.119000+00:00,,,,,,,15000.0,,,,,,,,,,,,,,,
Application_1615252785,A_Submitted,User_1,2016-05-03 17:28:52.119000+00:00,2016-05-03 17:28:52.164000+00:00,,,,,,,15000.0,,,,,,,,,,,,,,,
Application_1615252785,A_Concept,User_1,2016-05-03 17:28:52.164000+00:00,2016-05-03 17:29:27.921000+00:00,,,,,,,15000.0,,,,,,,,,,,,,,,
Application_1615252785,A_Accepted,User_49,2016-05-03 17:29:27.921000+00:00,2016-05-05 11:16:11.378000+00:00,,,,,,,15000.0,,,,,,,,,,,,,,,
Application_1615252785,O_Create Offer,User_49,2016-05-05 11:16:11.378000+00:00,2016-05-05 11:19:09.538000+00:00,,,,,,,15000.0,,,,,,,,,,,,,,,
Application_1615252785,O_Created,User_49,2016-05-05 11:19:09.538000+00:00,2016-05-05 11:19:10.760000+00:00,,,,,,,15000.0,,,,,,,,,,,,,,,
Application_1615252785,O_Create Offer,User_49,2016-05-05 11:19:10.760000+00:00,2016-05-05 11:19:32.032000+00:00,,,,,,,15000.0,,,,,,,,,,,,,,,
Application_1615252785,O_Created,User_49,2016-05-05 11:19:32.032000+00:00,2016-05-05 11:19:33.255000+00:00,,,,,,,15000.0,,,,,,,,,,,,,,,
Application_1615252785,O_Sent (mail and online),User_49,2016-05-05 11:19:33.255000+00:00,2016-05-05 11:19:55.591000+00:00,,,,,,,15000.0,,,,,,,,,,,,,,,
Application_1615252785,O_Sent (mail and online),User_49,2016-05-05 11:19:55.591000+00:00,2016-05-05 11:19:55.594000+00:00,,,,,,,15000.0,,,,,,,,,,,,,,,
Application_1615252785,A_Complete,User_49,2016-05-05 11:19:55.594000+00:00,2016-05-05 11:19:55.642000+00:00,,,,,,,15000.0,,,,,,,,,,,,,,,
Application_1615252785,A_Validating,User_118,2016-05-05 11:19:55.642000+00:00,2016-05-11 11:36:55.642000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,15000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1615252785,O_Returned,User_117,2016-05-11 11:36:55.642000+00:00,2016-05-11 11:36:55.642000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,15000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1615252785,A_Incomplete,User_75,2016-05-11 11:36:55.642000+00:00,2016-05-11 11:36:55.642000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,15000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1615252785,A_Validating,User_39,2016-05-11 11:36:55.642000+00:00,2016-05-30 12:40:55.642000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,15000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1615252785,O_Returned,User_119,2016-05-30 12:40:55.642000+00:00,2016-05-30 12:40:55.642000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,15000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1615252785,O_Accepted,User_114,2016-05-30 12:40:55.642000+00:00,2016-05-30 13:00:55.642000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,15000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1615252785,A_Pending,User_120,2016-05-30 13:00:55.642000+00:00,2016-05-30 13:00:55.642000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,15000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1619878986,A_Create Application,User_1,2016-04-25 15:09:15.763000+00:00,2016-04-25 15:09:15.763000+00:00,,,,,,,25000.0,,,,,,,,,,,,,,,
Application_1619878986,A_Submitted,User_1,2016-04-25 15:09:15.763000+00:00,2016-04-25 15:09:15.811000+00:00,,,,,,,25000.0,,,,,,,,,,,,,,,
Application_1619878986,A_Concept,User_1,2016-04-25 15:09:15.811000+00:00,2016-04-25 15:10:08.522000+00:00,,,,,,,25000.0,,,,,,,,,,,,,,,
Application_1619878986,A_Accepted,User_35,2016-04-25 15:10:08.522000+00:00,2016-05-25 15:42:04.065000+00:00,,,,,,,25000.0,,,,,,,,,,,,,,,
Application_1619878986,O_Create Offer,User_35,2016-05-25 15:42:04.065000+00:00,2016-05-25 16:02:25.572000+00:00,,,,,,,25000.0,,,,,,,,,,,,,,,
Application_1619878986,O_Created,User_35,2016-05-25 16:02:25.572000+00:00,2016-05-25 16:02:26.842000+00:00,,,,,,,25000.0,,,,,,,,,,,,,,,
Application_1619878986,O_Create Offer,User_35,2016-05-25 16:02:26.842000+00:00,2016-05-25 16:02:43.064000+00:00,,,,,,,25000.0,,,,,,,,,,,,,,,
Application_1619878986,O_Created,User_35,2016-05-25 16:02:43.064000+00:00,2016-05-25 16:02:44.322000+00:00,,,,,,,25000.0,,,,,,,,,,,,,,,
Application_1619878986,O_Sent (mail and online),User_35,2016-05-25 16:02:44.322000+00:00,2016-05-25 16:06:44.235000+00:00,,,,,,,25000.0,,,,,,,,,,,,,,,
Application_1619878986,O_Sent (mail and online),User_35,2016-05-25 16:06:44.235000+00:00,2016-05-25 16:06:44.237000+00:00,,,,,,,25000.0,,,,,,,,,,,,,,,
Application_1619878986,A_Complete,User_35,2016-05-25 16:06:44.237000+00:00,2016-05-25 16:06:44.280000+00:00,,,,,,,25000.0,,,,,,,,,,,,,,,
Application_1619878986,A_Validating,User_116,2016-05-25 16:06:44.280000+00:00,2016-05-31 10:42:44.280000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,25000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Application_1619878986,W_Validate application,User_30,2016-05-31 10:42:44.280000+00:00,2016-05-31 11:15:44.280000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,25000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Application_1619878986,A_Incomplete,User_99,2016-05-31 11:15:44.280000+00:00,2016-05-31 11:15:44.280000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,25000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Application_1619878986,A_Validating,User_118,2016-05-31 11:15:44.280000+00:00,2016-06-09 17:48:44.280000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,25000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Application_1619878986,O_Returned,User_116,2016-06-09 17:48:44.280000+00:00,2016-06-10 06:01:44.280000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,25000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Application_1619878986,A_Incomplete,User_30,2016-06-10 06:01:44.280000+00:00,2016-06-10 06:01:44.280000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,25000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Application_1619878986,A_Validating,User_114,2016-06-10 06:01:44.280000+00:00,2016-06-17 14:26:44.280000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,25000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Application_1619878986,O_Accepted,User_95,2016-06-17 14:26:44.280000+00:00,2016-06-21 06:03:44.280000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,25000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Application_1619878986,A_Pending,User_112,2016-06-21 06:03:44.280000+00:00,2016-06-21 06:03:44.280000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,25000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Application_1620116853,A_Create Application,User_1,2016-05-22 18:11:23.126000+00:00,2016-05-22 18:11:23.126000+00:00,,,,,,,12750.0,,,,,,,,,,,,,,,
Application_1620116853,A_Submitted,User_1,2016-05-22 18:11:23.126000+00:00,2016-05-22 18:11:23.182000+00:00,,,,,,,12750.0,,,,,,,,,,,,,,,
Application_1620116853,A_Concept,User_1,2016-05-22 18:11:23.182000+00:00,2016-05-22 18:12:18.446000+00:00,,,,,,,12750.0,,,,,,,,,,,,,,,
Application_1620116853,A_Accepted,User_10,2016-05-22 18:12:18.446000+00:00,2016-05-23 17:38:51.568000+00:00,,,,,,,12750.0,,,,,,,,,,,,,,,
Application_1620116853,O_Create Offer,User_10,2016-05-23 17:38:51.568000+00:00,2016-05-23 17:39:55.949000+00:00,,,,,,,12750.0,,,,,,,,,,,,,,,
Application_1620116853,O_Created,User_10,2016-05-23 17:39:55.949000+00:00,2016-05-23 17:39:57.653000+00:00,,,,,,,12750.0,,,,,,,,,,,,,,,
Application_1620116853,O_Sent (mail and online),User_10,2016-05-23 17:39:57.653000+00:00,2016-05-23 17:41:04.323000+00:00,,,,,,,12750.0,,,,,,,,,,,,,,,
Application_1620116853,W_Complete application,User_10,2016-05-23 17:41:04.323000+00:00,2016-05-23 17:41:04.342000+00:00,,,,,,,12750.0,,,,,,,,,,,,,,,
Application_1620116853,A_Complete,User_10,2016-05-23 17:41:04.342000+00:00,2016-05-23 17:41:04.355000+00:00,,,,,,,12750.0,,,,,,,,,,,,,,,
Application_1620116853,A_Validating,User_116,2016-05-23 17:41:04.355000+00:00,2016-05-27 08:21:05.637000+00:00,,,,,,,12750.0,,,,,,,,,,,,,,,
Application_1620116853,O_Returned,User_116,2016-05-27 08:21:05.637000+00:00,2016-05-27 08:24:02.674000+00:00,,,,,,,12750.0,,,,,,,,,,,,,,,
Application_1620116853,A_Incomplete,User_75,2016-05-27 08:24:02.674000+00:00,2016-05-27 08:24:02.674000+00:00,0.0,1.0,0.0,0.0,1.0,0.0,12750.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1620116853,A_Validating,User_31,2016-05-27 08:24:02.674000+00:00,2016-06-15 10:41:02.674000+00:00,0.0,1.0,0.0,0.0,1.0,0.0,12750.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1620116853,O_Returned,User_117,2016-06-15 10:41:02.674000+00:00,2016-06-15 10:42:02.674000+00:00,0.0,1.0,0.0,0.0,1.0,0.0,12750.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1620116853,A_Denied,User_99,2016-06-15 10:42:02.674000+00:00,2016-06-20 11:33:02.674000+00:00,0.0,1.0,0.0,0.0,1.0,0.0,12750.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1620116853,O_Refused,User_75,2016-06-20 11:33:02.674000+00:00,2016-06-20 11:33:02.674000+00:00,0.0,1.0,0.0,0.0,1.0,0.0,12750.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1620116853,W_Validate application,User_75,2016-06-20 11:33:02.674000+00:00,2016-06-20 12:19:02.674000+00:00,0.0,1.0,0.0,0.0,1.0,0.0,12750.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1620116853,W_Assess potential fraud,User_138,2016-06-20 12:19:02.674000+00:00,2016-06-20 12:19:02.674000+00:00,0.0,1.0,0.0,0.0,1.0,0.0,12750.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1623509076,A_Create Application,User_1,2016-05-17 09:58:53.940000+00:00,2016-05-17 09:58:53.940000+00:00,,,,,,,20000.0,,,,,,,,,,,,,,,
Application_1623509076,A_Submitted,User_1,2016-05-17 09:58:53.940000+00:00,2016-05-17 09:58:55.441000+00:00,,,,,,,20000.0,,,,,,,,,,,,,,,
Application_1623509076,W_Handle leads,User_1,2016-05-17 09:58:55.441000+00:00,2016-05-17 09:59:40.300000+00:00,,,,,,,20000.0,,,,,,,,,,,,,,,
Application_1623509076,A_Concept,User_1,2016-05-17 09:59:40.300000+00:00,2016-05-17 09:59:40.321000+00:00,,,,,,,20000.0,,,,,,,,,,,,,,,
Application_1623509076,A_Accepted,User_39,2016-05-17 09:59:40.321000+00:00,2016-05-18 13:34:43.656000+00:00,,,,,,,20000.0,,,,,,,,,,,,,,,
Application_1623509076,O_Create Offer,User_39,2016-05-18 13:34:43.656000+00:00,2016-05-18 13:35:50.715000+00:00,,,,,,,20000.0,,,,,,,,,,,,,,,
Application_1623509076,O_Created,User_39,2016-05-18 13:35:50.715000+00:00,2016-05-18 13:35:51.963000+00:00,,,,,,,20000.0,,,,,,,,,,,,,,,
Application_1623509076,O_Sent (mail and online),User_39,2016-05-18 13:35:51.963000+00:00,2016-05-18 13:36:13.710000+00:00,,,,,,,20000.0,,,,,,,,,,,,,,,
Application_1623509076,A_Complete,User_39,2016-05-18 13:36:13.710000+00:00,2016-05-18 13:36:13.752000+00:00,,,,,,,20000.0,,,,,,,,,,,,,,,
Application_1623509076,A_Validating,User_118,2016-05-18 13:36:13.752000+00:00,2016-05-25 09:17:52.300000+00:00,,,,,,,20000.0,,,,,,,,,,,,,,,
Application_1623509076,W_Validate application,User_118,2016-05-25 09:17:52.300000+00:00,2016-05-25 09:17:55.308000+00:00,,,,,,,20000.0,,,,,,,,,,,,,,,
Application_1623509076,A_Incomplete,User_118,2016-05-25 09:17:55.308000+00:00,2016-05-25 09:17:55.318000+00:00,,,,,,,20000.0,,,,,,,,,,,,,,,
Application_1623509076,W_Call incomplete files,User_60,2016-05-25 09:17:55.318000+00:00,2016-05-25 11:12:55.318000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,20000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Application_1623509076,A_Validating,User_114,2016-05-25 11:12:55.318000+00:00,2016-06-02 11:56:55.318000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,20000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Application_1623509076,O_Accepted,User_30,2016-06-02 11:56:55.318000+00:00,2016-06-02 14:37:55.318000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,20000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Application_1623509076,A_Pending,User_75,2016-06-02 14:37:55.318000+00:00,2016-06-02 14:37:55.318000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,20000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Application_1626377486,A_Create Application,User_1,2016-05-20 07:40:07.608000+00:00,2016-05-20 07:40:07.608000+00:00,,,,,,,5500.0,,,,,,,,,,,,,,,
Application_1626377486,A_Submitted,User_1,2016-05-20 07:40:07.608000+00:00,2016-05-20 07:40:07.696000+00:00,,,,,,,5500.0,,,,,,,,,,,,,,,
Application_1626377486,A_Concept,User_1,2016-05-20 07:40:07.696000+00:00,2016-05-20 07:41:23.978000+00:00,,,,,,,5500.0,,,,,,,,,,,,,,,
Application_1626377486,A_Accepted,User_60,2016-05-20 07:41:23.978000+00:00,2016-05-26 11:11:10.401000+00:00,,,,,,,5500.0,,,,,,,,,,,,,,,
Application_1626377486,O_Create Offer,User_60,2016-05-26 11:11:10.401000+00:00,2016-05-26 11:15:19.360000+00:00,,,,,,,5500.0,,,,,,,,,,,,,,,
Application_1626377486,O_Created,User_60,2016-05-26 11:15:19.360000+00:00,2016-05-26 11:15:20.689000+00:00,,,,,,,5500.0,,,,,,,,,,,,,,,
Application_1626377486,O_Sent (mail and online),User_60,2016-05-26 11:15:20.689000+00:00,2016-05-26 11:17:04.449000+00:00,,,,,,,5500.0,,,,,,,,,,,,,,,
Application_1626377486,W_Complete application,User_60,2016-05-26 11:17:04.449000+00:00,2016-05-26 11:17:04.472000+00:00,,,,,,,5500.0,,,,,,,,,,,,,,,
Application_1626377486,A_Complete,User_60,2016-05-26 11:17:04.472000+00:00,2016-05-26 11:17:04.491000+00:00,,,,,,,5500.0,,,,,,,,,,,,,,,
Application_1626377486,A_Validating,User_112,2016-05-26 11:17:04.491000+00:00,2016-05-26 15:30:04.491000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,5500.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1626377486,O_Returned,User_112,2016-05-26 15:30:04.491000+00:00,2016-05-26 15:30:04.491000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,5500.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1626377486,A_Incomplete,User_87,2016-05-26 15:30:04.491000+00:00,2016-05-26 15:30:04.491000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,5500.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1626377486,A_Validating,User_121,2016-05-26 15:30:04.491000+00:00,2016-05-27 11:00:04.491000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,5500.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1626377486,O_Returned,User_125,2016-05-27 11:00:04.491000+00:00,2016-05-27 11:00:04.491000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,5500.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1626377486,W_Validate application,User_68,2016-05-27 11:00:04.491000+00:00,2016-05-27 11:08:04.491000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,5500.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1626377486,A_Incomplete,User_87,2016-05-27 11:08:04.491000+00:00,2016-05-27 11:08:04.491000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,5500.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1626377486,A_Validating,User_118,2016-05-27 11:08:04.491000+00:00,2016-05-31 14:18:04.491000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,5500.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application_1626377486,W_Validate application,User_99,2016-05-31 14:18:04.491000+00:00,2016-05-31 14:37:04.491000+00:00,1.0,0.0,0.0,0.0,1.0,0.0,5500.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
